DATIM_Indicator_Category,facility,ward,subcounty,county,Datim_Facility_UID,DATIM_Disag_ID,DATIM_Disag_Name,datim_data
TX_CURR,Malaba Dispensary,Malaba Central Ward,Teso North Sub County,Busia County,XmZknqebhJ5, ,15+ | Female,7
TX_CURR,Oriang (SDA) Health Centre,Central Ward,Karachuonyo Sub County,Homa Bay County,n7tuDSPEHow,Yf1BiWq71NE,15+ | Female,119
TX_CURR,Chepkigen Dispensary,Cheptiret/Kipchamo Ward,Kesses Sub County,Uasin Gishu County,oelX4arc5rL,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Chepkigen Dispensary,Cheptiret/Kipchamo Ward,Kesses Sub County,Uasin Gishu County,oelX4arc5rL,Yf1BiWq71NE,15+ | Female,7
TX_CURR,Chepkigen Dispensary,Cheptiret/Kipchamo Ward,Kesses Sub County,Uasin Gishu County,oelX4arc5rL,zHSL7ATXJib,<15 | Male,3
TX_CURR,Chepkigen Dispensary,Cheptiret/Kipchamo Ward,Kesses Sub County,Uasin Gishu County,oelX4arc5rL,XX7hDj6iz0D,15+ | Male,35
TX_CURR,Chepkigen Dispensary,Cheptiret/Kipchamo Ward,Kesses Sub County,Uasin Gishu County,oelX4arc5rL,uURluLqPIJ5,<15 | Unknown Sex,5
TX_CURR,Chepkigen Dispensary,Cheptiret/Kipchamo Ward,Kesses Sub County,Uasin Gishu County,oelX4arc5rL,Yf1BiWq71NE,15+ | Female,112
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,Yf1BiWq71NE,15+ | Female,
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,chrwpNxHlQQ,<15 | Female,1
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,zHSL7ATXJib,<15 | Male,1
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Simboiyon Dispensary,Waseges Ward,Subukia Sub County,Nakuru County,ZSzAwUFD6hr,Yf1BiWq71NE,15+ | Female,9
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,Yf1BiWq71NE,15+ | Female,16
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,chrwpNxHlQQ,<15 | Female,9
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,zHSL7ATXJib,<15 | Male,4
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,XX7hDj6iz0D,15+ | Male,77
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,uURluLqPIJ5,<15 | Unknown Sex,17
TX_CURR,Rabondo Dispensary,West Sakwa Ward,Awendo Sub County,Migori County,PdIr8oh4FF9,Yf1BiWq71NE,15+ | Female,215
TX_CURR,Jaffery Medical Clinic,Mji Wa Kale/Makadara Ward,Mvita Sub County,Mombasa County,rKCowHAAnip,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Jaffery Medical Clinic,Mji Wa Kale/Makadara Ward,Mvita Sub County,Mombasa County,rKCowHAAnip,Yf1BiWq71NE,15+ | Female,13
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,Yf1BiWq71NE,15+ | Female,4
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,chrwpNxHlQQ,<15 | Female,1
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,zHSL7ATXJib,<15 | Male,5
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,XX7hDj6iz0D,15+ | Male,79
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,uURluLqPIJ5,<15 | Unknown Sex,30
TX_CURR,Umer Dispensary,East Ugenya Ward,Ugenya Sub County,Siaya County,kWpCJWR7J9A,Yf1BiWq71NE,15+ | Female,148
TX_CURR,Nairobi West Men's Prison Dispensary,Nairobi West Ward,Langata Sub County,Nairobi County,Il8gObENErc,XX7hDj6iz0D,15+ | Male,25
TX_CURR,Nairobi West Men's Prison Dispensary,Nairobi West Ward,Langata Sub County,Nairobi County,Il8gObENErc,Yf1BiWq71NE,15+ | Female,18
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,Yf1BiWq71NE,15+ | Female,19
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,Yf1BiWq71NE,15+ | Female,41
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,chrwpNxHlQQ,<15 | Female,10
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,zHSL7ATXJib,<15 | Male,15
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,XX7hDj6iz0D,15+ | Male,175
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,uURluLqPIJ5,<15 | Unknown Sex,14
TX_CURR,Nduru Sub County Referral Hospital,Bogetenga Ward,South Mugirango Sub County,Kisii County,qYqnnlMBqUk,Yf1BiWq71NE,15+ | Female,394
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,Yf1BiWq71NE,15+ | Female,36
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,chrwpNxHlQQ,<15 | Female,4
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,zHSL7ATXJib,<15 | Male,4
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,XX7hDj6iz0D,15+ | Male,155
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,uURluLqPIJ5,<15 | Unknown Sex,2
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,uURluLqPIJ5,<15 | Unknown Sex,18
TX_CURR,Nyanchwa Adventist Hospital,Kisii Central Ward,Nyaribari Chache Sub County,Kisii County,IwXrqpEgEAG,Yf1BiWq71NE,15+ | Female,319
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,Yf1BiWq71NE,15+ | Female,17
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,XX7hDj6iz0D,15+ | Male,9
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,Yf1BiWq71NE,15+ | Female,25
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,chrwpNxHlQQ,<15 | Female,13
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,zHSL7ATXJib,<15 | Male,7
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,XX7hDj6iz0D,15+ | Male,9
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,XX7hDj6iz0D,15+ | Male,286
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,uURluLqPIJ5,<15 | Unknown Sex,22
TX_CURR,Elburgon Sub-District Hospital,Elburgon Ward,Molo Sub County,Nakuru County,Oc63qmXwWbD,Yf1BiWq71NE,15+ | Female,545
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,Yf1BiWq71NE,15+ | Female,7
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,chrwpNxHlQQ,<15 | Female,2
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,zHSL7ATXJib,<15 | Male,3
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,XX7hDj6iz0D,15+ | Male,26
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,uURluLqPIJ5,<15 | Unknown Sex,6
TX_CURR,Shiraha Health Centre,Marama North Ward,Butere Sub County,Kakamega County,n3tzbnxK1yC,Yf1BiWq71NE,15+ | Female,73
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,Yf1BiWq71NE,15+ | Female,7
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,XX7hDj6iz0D,15+ | Male,5
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,Yf1BiWq71NE,15+ | Female,18
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,chrwpNxHlQQ,<15 | Female,1
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,zHSL7ATXJib,<15 | Male,3
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,XX7hDj6iz0D,15+ | Male,5
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,XX7hDj6iz0D,15+ | Male,103
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,uURluLqPIJ5,<15 | Unknown Sex,4
TX_CURR,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,UzIL355j0wb,Yf1BiWq71NE,15+ | Female,203
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,Yf1BiWq71NE,15+ | Female,10
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,Yf1BiWq71NE,15+ | Female,17
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,chrwpNxHlQQ,<15 | Female,7
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,zHSL7ATXJib,<15 | Male,5
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,XX7hDj6iz0D,15+ | Male,141
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,uURluLqPIJ5,<15 | Unknown Sex,21
TX_CURR,Hope Compassionate (ACK) Dispensary,Homa Bay Central Ward,Homa Bay Town Sub County,Homa Bay County,wltr8qenPZO,Yf1BiWq71NE,15+ | Female,310
TX_CURR,Musalala Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,YFjKVxqHwxg,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Musalala Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,YFjKVxqHwxg,zHSL7ATXJib,<15 | Male,1
TX_CURR,Musalala Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,YFjKVxqHwxg,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Musalala Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,YFjKVxqHwxg,Yf1BiWq71NE,15+ | Female,14
TX_CURR,Al Farooq Hospital,Tononoka Ward,Mvita Sub County,Mombasa County,qMSgijNdXdA,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Al Farooq Hospital,Tononoka Ward,Mvita Sub County,Mombasa County,qMSgijNdXdA,XX7hDj6iz0D,15+ | Male,32
TX_CURR,Al Farooq Hospital,Tononoka Ward,Mvita Sub County,Mombasa County,qMSgijNdXdA,Yf1BiWq71NE,15+ | Female,62
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,Yf1BiWq71NE,15+ | Female,18
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,Yf1BiWq71NE,15+ | Female,14
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,chrwpNxHlQQ,<15 | Female,5
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,zHSL7ATXJib,<15 | Male,3
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,XX7hDj6iz0D,15+ | Male,69
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,uURluLqPIJ5,<15 | Unknown Sex,13
TX_CURR,Madende Model Health Centre,Bukhayo East Ward,Nambale Sub County,Busia County,gIQcyTeXICr,Yf1BiWq71NE,15+ | Female,198
TX_CURR,Chemworor Health Centre,Sambirir Ward,Marakwet East Sub County,Elgeyo Marakwet County,K9SE2PQn4CG,chrwpNxHlQQ,<15 | Female,2
TX_CURR,Chemworor Health Centre,Sambirir Ward,Marakwet East Sub County,Elgeyo Marakwet County,K9SE2PQn4CG,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Chemworor Health Centre,Sambirir Ward,Marakwet East Sub County,Elgeyo Marakwet County,K9SE2PQn4CG,uURluLqPIJ5,<15 | Unknown Sex,2
TX_CURR,Chemworor Health Centre,Sambirir Ward,Marakwet East Sub County,Elgeyo Marakwet County,K9SE2PQn4CG,Yf1BiWq71NE,15+ | Female,24
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,uURluLqPIJ5,<15 | Unknown Sex,7
TX_CURR,Top Station Dispensary,Matisi Ward,Saboti Sub County,Trans Nzoia County,UUq8RRwtPRk,Yf1BiWq71NE,15+ | Female,24
TX_CURR,Kisembe Dispensary,Bunyala West Ward,Navakholo Sub County,Kakamega County,DQg9oHt5IxZ,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Kisembe Dispensary,Bunyala West Ward,Navakholo Sub County,Kakamega County,DQg9oHt5IxZ,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Kisembe Dispensary,Bunyala West Ward,Navakholo Sub County,Kakamega County,DQg9oHt5IxZ,zHSL7ATXJib,<15 | Male,1
TX_CURR,Kisembe Dispensary,Bunyala West Ward,Navakholo Sub County,Kakamega County,DQg9oHt5IxZ,XX7hDj6iz0D,15+ | Male,10
TX_CURR,Kisembe Dispensary,Bunyala West Ward,Navakholo Sub County,Kakamega County,DQg9oHt5IxZ,uURluLqPIJ5,<15 | Unknown Sex,3
TX_CURR,Kisembe Dispensary,Bunyala West Ward,Navakholo Sub County,Kakamega County,DQg9oHt5IxZ,Yf1BiWq71NE,15+ | Female,9
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,Yf1BiWq71NE,15+ | Female,32
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,chrwpNxHlQQ,<15 | Female,2
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,zHSL7ATXJib,<15 | Male,2
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,XX7hDj6iz0D,15+ | Male,97
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,uURluLqPIJ5,<15 | Unknown Sex,4
TX_CURR,Lussigetti Health Centre,Nachu Ward,Kikuyu Sub County,Kiambu County,k4pysdWlNms,Yf1BiWq71NE,15+ | Female,175
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,Yf1BiWq71NE,15+ | Female,4
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,Yf1BiWq71NE,15+ | Female,10
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,chrwpNxHlQQ,<15 | Female,6
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,zHSL7ATXJib,<15 | Male,6
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,XX7hDj6iz0D,15+ | Male,6
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,XX7hDj6iz0D,15+ | Male,126
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,uURluLqPIJ5,<15 | Unknown Sex,25
TX_CURR,Lokichar (RCEA) Health Centre,Lokichar Ward,Turkana South Sub County,Turkana County,No2gLbDeU26,Yf1BiWq71NE,15+ | Female,212
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,Yf1BiWq71NE,15+ | Female,4
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,chrwpNxHlQQ,<15 | Female,1
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,XX7hDj6iz0D,15+ | Male,17
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,uURluLqPIJ5,<15 | Unknown Sex,2
TX_CURR,Msekekwa Health Centre,Tambach Ward,Keiyo North Sub County,Elgeyo Marakwet County,PdOn1LHL9gq,Yf1BiWq71NE,15+ | Female,53
TX_CURR,Latakweny Health Centre,Ndoto Ward,Samburu North Sub County,Samburu County,YkNZFqRmEAr,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,Yf1BiWq71NE,15+ | Female,5
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,Yf1BiWq71NE,15+ | Female,14
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,zHSL7ATXJib,<15 | Male,2
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,XX7hDj6iz0D,15+ | Male,44
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,uURluLqPIJ5,<15 | Unknown Sex,15
TX_CURR,Merigi Health Centre,Merigi Ward,Bomet East Sub County,Bomet County,NgmcSM2Hflj,Yf1BiWq71NE,15+ | Female,100
TX_CURR,Mkundi Dispensary,Kubo South Ward,Matuga Sub County,Kwale County,WORLTTZKGj0,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Mkundi Dispensary,Kubo South Ward,Matuga Sub County,Kwale County,WORLTTZKGj0,Yf1BiWq71NE,15+ | Female,11
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,Yf1BiWq71NE,15+ | Female,24
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,XX7hDj6iz0D,15+ | Male,22
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,Yf1BiWq71NE,15+ | Female,52
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,chrwpNxHlQQ,<15 | Female,25
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,zHSL7ATXJib,<15 | Male,23
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,XX7hDj6iz0D,15+ | Male,23
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,XX7hDj6iz0D,15+ | Male,718
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,uURluLqPIJ5,<15 | Unknown Sex,32
TX_CURR,Yala Sub County Hospital,Yala Township Ward,Gem Sub County,Siaya County,eXBOurqcrXl,Yf1BiWq71NE,15+ | Female,1147
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,chrwpNxHlQQ,<15 | Female,3
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,zHSL7ATXJib,<15 | Male,2
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,XX7hDj6iz0D,15+ | Male,19
TX_CURR,Matioli Dispensary,Butsotso South Ward,Lurambi Sub County,Kakamega County,PPccArGCTdL,uURluLqPIJ5,<15 | Unknown Sex,1
